itemId,sourceFile,contentBankKey,routeKey,moduleKey,categoryId,taskType,answerMode,responseSurface,status,reviewOnly,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,v02ApplyGateStatus,productionFlag,quarantineFlag,sourceRowId,targetFamily,reviewGroup,targetId,variantFamilyId,supportPolicy,evidenceType,sourceCleanupBatch,feedbackCleanupBatch,missingMetadataFields,metadataRiskLevel,recommendedManifestAction
v080149_cat10_wortschatz_cat10_w_101,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-101,CAT10-wortschatz-cat10_w_101,CAT10-wortschatz-cat10_w_101,CAT10-cat10_w_101,CAT10-wortschatz-cat10_w_101,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_102,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-102,CAT10-wortschatz-cat10_w_102,CAT10-wortschatz-cat10_w_102,CAT10-cat10_w_102,CAT10-wortschatz-cat10_w_102,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_103,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-103,CAT10-wortschatz-cat10_w_103,CAT10-wortschatz-cat10_w_103,CAT10-cat10_w_103,CAT10-wortschatz-cat10_w_103,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_104,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-104,CAT10-wortschatz-cat10_w_104,CAT10-wortschatz-cat10_w_104,CAT10-cat10_w_104,CAT10-wortschatz-cat10_w_104,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_105,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-105,CAT10-wortschatz-cat10_w_105,CAT10-wortschatz-cat10_w_105,CAT10-cat10_w_105,CAT10-wortschatz-cat10_w_105,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_106,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-106,CAT10-wortschatz-cat10_w_106,CAT10-wortschatz-cat10_w_106,CAT10-cat10_w_106,CAT10-wortschatz-cat10_w_106,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_107,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-107,CAT10-wortschatz-cat10_w_107,CAT10-wortschatz-cat10_w_107,CAT10-cat10_w_107,CAT10-wortschatz-cat10_w_107,after_answer,practice_only,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_108,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-108,CAT10-wortschatz-cat10_w_108,CAT10-wortschatz-cat10_w_108,CAT10-cat10_w_108,CAT10-wortschatz-cat10_w_108,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_109,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-109,CAT10-wortschatz-cat10_w_109,CAT10-wortschatz-cat10_w_109,CAT10-cat10_w_109,CAT10-wortschatz-cat10_w_109,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_110,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-110,CAT10-wortschatz-cat10_w_110,CAT10-wortschatz-cat10_w_110,CAT10-cat10_w_110,CAT10-wortschatz-cat10_w_110,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_111,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-111,CAT10-wortschatz-cat10_w_111,CAT10-wortschatz-cat10_w_111,CAT10-cat10_w_111,CAT10-wortschatz-cat10_w_111,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_112,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-112,CAT10-wortschatz-cat10_w_112,CAT10-wortschatz-cat10_w_112,CAT10-cat10_w_112,CAT10-wortschatz-cat10_w_112,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_113,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-113,CAT10-wortschatz-cat10_w_113,CAT10-wortschatz-cat10_w_113,CAT10-cat10_w_113,CAT10-wortschatz-cat10_w_113,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_114,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-114,CAT10-wortschatz-cat10_w_114,CAT10-wortschatz-cat10_w_114,CAT10-cat10_w_114,CAT10-wortschatz-cat10_w_114,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_115,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-115,CAT10-wortschatz-cat10_w_115,CAT10-wortschatz-cat10_w_115,CAT10-cat10_w_115,CAT10-wortschatz-cat10_w_115,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_116,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-116,CAT10-wortschatz-cat10_w_116,CAT10-wortschatz-cat10_w_116,CAT10-cat10_w_116,CAT10-wortschatz-cat10_w_116,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_117,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-117,CAT10-wortschatz-cat10_w_117,CAT10-wortschatz-cat10_w_117,CAT10-cat10_w_117,CAT10-wortschatz-cat10_w_117,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_118,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-118,CAT10-wortschatz-cat10_w_118,CAT10-wortschatz-cat10_w_118,CAT10-cat10_w_118,CAT10-wortschatz-cat10_w_118,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_119,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-119,CAT10-wortschatz-cat10_w_119,CAT10-wortschatz-cat10_w_119,CAT10-cat10_w_119,CAT10-wortschatz-cat10_w_119,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_120,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-120,CAT10-wortschatz-cat10_w_120,CAT10-wortschatz-cat10_w_120,CAT10-cat10_w_120,CAT10-wortschatz-cat10_w_120,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_121,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-121,CAT10-wortschatz-cat10_w_121,CAT10-wortschatz-cat10_w_121,CAT10-cat10_w_121,CAT10-wortschatz-cat10_w_121,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_122,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-122,CAT10-wortschatz-cat10_w_122,CAT10-wortschatz-cat10_w_122,CAT10-cat10_w_122,CAT10-wortschatz-cat10_w_122,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_123,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-123,CAT10-wortschatz-cat10_w_123,CAT10-wortschatz-cat10_w_123,CAT10-cat10_w_123,CAT10-wortschatz-cat10_w_123,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_124,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-124,CAT10-wortschatz-cat10_w_124,CAT10-wortschatz-cat10_w_124,CAT10-cat10_w_124,CAT10-wortschatz-cat10_w_124,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_125,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-125,CAT10-wortschatz-cat10_w_125,CAT10-wortschatz-cat10_w_125,CAT10-cat10_w_125,CAT10-wortschatz-cat10_w_125,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_126,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-126,CAT10-wortschatz-cat10_w_126,CAT10-wortschatz-cat10_w_126,CAT10-cat10_w_126,CAT10-wortschatz-cat10_w_126,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_127,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-127,CAT10-wortschatz-cat10_w_127,CAT10-wortschatz-cat10_w_127,CAT10-cat10_w_127,CAT10-wortschatz-cat10_w_127,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_128,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-128,CAT10-wortschatz-cat10_w_128,CAT10-wortschatz-cat10_w_128,CAT10-cat10_w_128,CAT10-wortschatz-cat10_w_128,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_129,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-129,CAT10-wortschatz-cat10_w_129,CAT10-wortschatz-cat10_w_129,CAT10-cat10_w_129,CAT10-wortschatz-cat10_w_129,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_130,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-130,CAT10-wortschatz-cat10_w_130,CAT10-wortschatz-cat10_w_130,CAT10-cat10_w_130,CAT10-wortschatz-cat10_w_130,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_131,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-131,CAT10-wortschatz-cat10_w_131,CAT10-wortschatz-cat10_w_131,CAT10-cat10_w_131,CAT10-wortschatz-cat10_w_131,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_132,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-132,CAT10-wortschatz-cat10_w_132,CAT10-wortschatz-cat10_w_132,CAT10-cat10_w_132,CAT10-wortschatz-cat10_w_132,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_133,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-133,CAT10-wortschatz-cat10_w_133,CAT10-wortschatz-cat10_w_133,CAT10-cat10_w_133,CAT10-wortschatz-cat10_w_133,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_134,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-134,CAT10-wortschatz-cat10_w_134,CAT10-wortschatz-cat10_w_134,CAT10-cat10_w_134,CAT10-wortschatz-cat10_w_134,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_135,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-135,CAT10-wortschatz-cat10_w_135,CAT10-wortschatz-cat10_w_135,CAT10-cat10_w_135,CAT10-wortschatz-cat10_w_135,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_136,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-136,CAT10-wortschatz-cat10_w_136,CAT10-wortschatz-cat10_w_136,CAT10-cat10_w_136,CAT10-wortschatz-cat10_w_136,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_137,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-137,CAT10-wortschatz-cat10_w_137,CAT10-wortschatz-cat10_w_137,CAT10-cat10_w_137,CAT10-wortschatz-cat10_w_137,after_answer,practice_only,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_138,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-138,CAT10-wortschatz-cat10_w_138,CAT10-wortschatz-cat10_w_138,CAT10-cat10_w_138,CAT10-wortschatz-cat10_w_138,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_139,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-139,CAT10-wortschatz-cat10_w_139,CAT10-wortschatz-cat10_w_139,CAT10-cat10_w_139,CAT10-wortschatz-cat10_w_139,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_140,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-140,CAT10-wortschatz-cat10_w_140,CAT10-wortschatz-cat10_w_140,CAT10-cat10_w_140,CAT10-wortschatz-cat10_w_140,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_141,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-141,CAT10-wortschatz-cat10_w_141,CAT10-wortschatz-cat10_w_141,CAT10-cat10_w_141,CAT10-wortschatz-cat10_w_141,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_142,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-142,CAT10-wortschatz-cat10_w_142,CAT10-wortschatz-cat10_w_142,CAT10-cat10_w_142,CAT10-wortschatz-cat10_w_142,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_143,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-143,CAT10-wortschatz-cat10_w_143,CAT10-wortschatz-cat10_w_143,CAT10-cat10_w_143,CAT10-wortschatz-cat10_w_143,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_144,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-144,CAT10-wortschatz-cat10_w_144,CAT10-wortschatz-cat10_w_144,CAT10-cat10_w_144,CAT10-wortschatz-cat10_w_144,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_145,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-145,CAT10-wortschatz-cat10_w_145,CAT10-wortschatz-cat10_w_145,CAT10-cat10_w_145,CAT10-wortschatz-cat10_w_145,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_146,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-146,CAT10-wortschatz-cat10_w_146,CAT10-wortschatz-cat10_w_146,CAT10-cat10_w_146,CAT10-wortschatz-cat10_w_146,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_147,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-147,CAT10-wortschatz-cat10_w_147,CAT10-wortschatz-cat10_w_147,CAT10-cat10_w_147,CAT10-wortschatz-cat10_w_147,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_148,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-148,CAT10-wortschatz-cat10_w_148,CAT10-wortschatz-cat10_w_148,CAT10-cat10_w_148,CAT10-wortschatz-cat10_w_148,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_149,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat10-w-149,CAT10-wortschatz-cat10_w_149,CAT10-wortschatz-cat10_w_149,CAT10-cat10_w_149,CAT10-wortschatz-cat10_w_149,after_answer,support_only_pending_review,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_150,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-150,CAT10-wortschatz-cat10_w_150,CAT10-wortschatz-cat10_w_150,CAT10-cat10_w_150,CAT10-wortschatz-cat10_w_150,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_151,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-151,CAT10-wortschatz-cat10_w_151,CAT10-wortschatz-cat10_w_151,CAT10-cat10_w_151,CAT10-wortschatz-cat10_w_151,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_152,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-152,CAT10-wortschatz-cat10_w_152,CAT10-wortschatz-cat10_w_152,CAT10-cat10_w_152,CAT10-wortschatz-cat10_w_152,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_153,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-153,CAT10-wortschatz-cat10_w_153,CAT10-wortschatz-cat10_w_153,CAT10-cat10_w_153,CAT10-wortschatz-cat10_w_153,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_154,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-154,CAT10-wortschatz-cat10_w_154,CAT10-wortschatz-cat10_w_154,CAT10-cat10_w_154,CAT10-wortschatz-cat10_w_154,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_155,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-155,CAT10-wortschatz-cat10_w_155,CAT10-wortschatz-cat10_w_155,CAT10-cat10_w_155,CAT10-wortschatz-cat10_w_155,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat10_wortschatz_cat10_w_156,content/b1-m10-technical-problems.js,b1_m10,b1_m10,b1-10,CAT10,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat10-w-156,CAT10-wortschatz-cat10_w_156,CAT10-wortschatz-cat10_w_156,CAT10-cat10_w_156,CAT10-wortschatz-cat10_w_156,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_001,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-001,CAT11-collocation-coll_cat11_001,CAT11-collocation-coll_cat11_001,CAT11-coll_cat11_001,CAT11-collocation-coll_cat11_001,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_002,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,coll-cat11-002,CAT11-collocation-coll_cat11_002,CAT11-collocation-coll_cat11_002,CAT11-coll_cat11_002,CAT11-collocation-coll_cat11_002,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_003,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-003,CAT11-collocation-coll_cat11_003,CAT11-collocation-coll_cat11_003,CAT11-coll_cat11_003,CAT11-collocation-coll_cat11_003,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_004,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-004,CAT11-collocation-coll_cat11_004,CAT11-collocation-coll_cat11_004,CAT11-coll_cat11_004,CAT11-collocation-coll_cat11_004,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_005,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-005,CAT11-collocation-coll_cat11_005,CAT11-collocation-coll_cat11_005,CAT11-coll_cat11_005,CAT11-collocation-coll_cat11_005,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_006,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-006,CAT11-collocation-coll_cat11_006,CAT11-collocation-coll_cat11_006,CAT11-coll_cat11_006,CAT11-collocation-coll_cat11_006,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_007,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-007,CAT11-collocation-coll_cat11_007,CAT11-collocation-coll_cat11_007,CAT11-coll_cat11_007,CAT11-collocation-coll_cat11_007,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_008,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-008,CAT11-collocation-coll_cat11_008,CAT11-collocation-coll_cat11_008,CAT11-coll_cat11_008,CAT11-collocation-coll_cat11_008,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_009,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-009,CAT11-collocation-coll_cat11_009,CAT11-collocation-coll_cat11_009,CAT11-coll_cat11_009,CAT11-collocation-coll_cat11_009,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_010,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-010,CAT11-collocation-coll_cat11_010,CAT11-collocation-coll_cat11_010,CAT11-coll_cat11_010,CAT11-collocation-coll_cat11_010,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_011,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,coll-cat11-011,CAT11-collocation-coll_cat11_011,CAT11-collocation-coll_cat11_011,CAT11-coll_cat11_011,CAT11-collocation-coll_cat11_011,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat11_collocation_coll_cat11_012,content/b1-m11-colleague-feedback-conflict.js,b1_m11,b1_m11,b1-11,CAT11,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,coll-cat11-012,CAT11-collocation-coll_cat11_012,CAT11-collocation-coll_cat11_012,CAT11-coll_cat11_012,CAT11-collocation-coll_cat11_012,visible,auto_core,,,,low,MANIFEST_SAFE
